Date;Device Type;Country;Region;City;Browser;OS;Language (browser);Language (OS);Screen Size;JS enabled;Supports Flash;Cookies Enabled;Pageviews
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows XP;German;German;1024x768;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows XP;German;German;1024x768;No;No;Enabled;5
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows XP;German;German;1280x1024;No;No;Enabled;5
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows XP;German;German;1024x768;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows XP;German;German;1024x768;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows XP;German;German;1280x1024;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows XP;German;German;1280x1024;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows XP;German;German;1024x768;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows XP;German;German;1280x1024;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows XP;German;German;1024x768;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows XP;German;German;1680x1050;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows XP;German;German;1680x1050;No;No;Enabled;7
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows Vista;English (United States)  ;English (United States)  ;1440x900;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows Vista;German;German;1680x1050;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows Vista;German;German;1680x1050;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows Vista;German;German;1680x1050;No;No;Enabled;10
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows Vista;German;German;1680x1050;No;No;Enabled;15
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows Vista;German;German;1680x1050;No;No;Enabled;9
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows Vista;German;German;1680x1050;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Mac OS X;German;German;1920x1080;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Mac OS X;German;German;1920x1080;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Mac OS X;German;German;1920x1080;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Mac OS X;German;German;1920x1080;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Mac OS X;German;German;1920x1200;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Mac OS X;German;German;1920x1200;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Mac OS X;German;German;1920x1200;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Mac OS X;German;German;1920x1200;No;No;Enabled;5
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;6
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1920x1080;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1920x1080;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1920x1080;No;No;Enabled;5
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;46
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1920x1080;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1920x1080;No;No;Enabled;5
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1920x1080;No;No;Enabled;13
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1680x1050;No;No;Enabled;52
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1680x1050;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;Portuguese (Portugal)   ;Portuguese (Portugal)   ;1280x1024;No;No;Enabled;9
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;Portuguese (Portugal)   ;Portuguese (Portugal)   ;1280x1024;No;No;Enabled;23
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;Portuguese (Portugal)   ;Portuguese (Portugal)   ;1280x1024;No;No;Enabled;5
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;Portuguese (Portugal)   ;Portuguese (Portugal)   ;1280x1024;No;No;Enabled;5
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;6
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;4
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;Japanese    ;Japanese    ;Other;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;Japanese    ;Japanese    ;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;Japanese    ;Japanese    ;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;Japanese    ;Japanese    ;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;5
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1920x1080;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1920x1080;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1152x864;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1152x864;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1152x864;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1152x864;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 8;German;German;1280x720;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 8;German;German;1280x720;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 8;German;German;1280x720;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 8;German;German;1280x720;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1920x1200;No;No;Enabled;19
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1920x1200;No;No;Enabled;7
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1280x800;No;No;Enabled;8
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;Not Detected;Not Detected;;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1280x800;No;No;Enabled;6
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1280x800;No;No;Enabled;5
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;Not Detected;Not Detected;;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;Not Detected;Not Detected;;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1280x800;No;No;Enabled;23
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1280x800;No;No;Enabled;10
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;Not Detected;Not Detected;;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1280x800;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1680x1050;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1680x1050;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1680x1050;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1680x1050;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1440x900;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1440x900;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1440x900;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1440x900;No;No;Enabled;5
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1280x800;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 5;Mac OS X;German;German;1280x800;No;No;Enabled;5
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1280x800;No;No;Enabled;7
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1280x800;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;Other;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1440x900;No;No;Enabled;5
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;Other;No;No;Enabled;9
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1440x900;No;No;Enabled;5
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1440x900;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1440x900;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1440x900;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1440x900;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;Other;No;No;Enabled;38
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;Other;No;No;Enabled;6
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1920x1080;No;No;Enabled;4
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1440x900;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1440x900;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 7;Mac OS X;German;German;1280x1024;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 7;Mac OS X;German;German;1280x1024;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 7;Mac OS X;German;German;1280x1024;No;No;Enabled;6
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 7;Mac OS X;German;German;1280x1024;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 7;Mac OS X;German;German;Other;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 7;Mac OS X;German;German;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 7;Mac OS X;German;German;1280x1024;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 7;Mac OS X;German;German;1280x1024;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1680x1050;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;1680x1050;No;No;Enabled;27
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1280x800;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1280x800;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1280x1024;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 8;Windows XP;German;German;1280x1024;No;No;Enabled;6
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 9;Windows 7;German;German;1920x1080;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 9;Windows 7;German;German;1920x1080;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Chrome;Mac OS X;German;German;1280x800;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Chrome;Mac OS X;German;German;1280x800;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Chrome;Mac OS X;German;German;1440x900;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Chrome;Mac OS X;German;German;1440x900;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Chrome;Windows 7;German;German;1440x900;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Chrome;Windows 7;German;German;1440x900;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Chrome;Windows 8;German;German;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Chrome;Windows 8;German;German;Other;No;No;Enabled;17
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Chrome;Windows 8;German;German;Other;No;No;Enabled;5
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Chrome;Windows 8;German;German;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1680x1050;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1680x1050;No;No;Enabled;7
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1680x1050;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 6;Mac OS X;German;German;1680x1050;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 7;Mac OS X;German;German;1280x800;No;No;Enabled;106
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 7;Mac OS X;German;German;1280x800;No;No;Enabled;8
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 7;Mac OS X;German;German;1920x1080;No;No;Enabled;31
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Safari 7;Mac OS X;German;German;1920x1080;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Chrome;Windows 7;German;German;1280x1024;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Chrome;Windows 7;German;German;1280x1024;No;No;Enabled;24
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 8;German;German;1680x1050;No;No;Enabled;12
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 8;German;German;1680x1050;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1280x1024;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Windows 7;German;German;1280x1024;No;No;Enabled;30
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Mac OS X;German;German;1680x1050;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Mac OS X;German;German;1680x1050;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Mac OS X;German;German;1680x1050;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Mac OS X;German;German;1680x1050;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Mac OS X;German;German;1680x1050;No;No;Enabled;4
17.02.2014;Desktop;Switzerland;Zurich;Zurich;Firefox 4+;Mac OS X;German;German;1680x1050;No;No;Enabled;4
17.02.2014;Desktop;Mexico;Distrito Federal;Mexico City;Chrome;Windows 7;German;German;1024x600;No;No;Enabled;1
17.02.2014;Desktop;Mexico;Distrito Federal;Mexico City;Chrome;Windows 7;German;German;1024x600;No;No;Enabled;23
17.02.2014;Desktop;Switzerland;Fribourg;Fribourg;Chrome;Windows XP;German;German;1152x864;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Fribourg;Fribourg;Chrome;Windows XP;German;German;1152x864;No;No;Enabled;7
17.02.2014;Desktop;Switzerland;Fribourg;Fribourg;Firefox 4+;Windows 7;German;German;1680x1050;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Fribourg;Fribourg;Firefox 4+;Windows 7;German;German;1680x1050;No;No;Enabled;7
17.02.2014;Desktop;Switzerland;Geneve;Geneve;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;11
17.02.2014;Desktop;Switzerland;Geneve;Geneve;Explorer 11;Windows 7;German;German;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Geneve;Geneve;Firefox 4+;Windows Vista;Hungarian    ;Hungarian    ;Other;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Geneve;Geneve;Firefox 4+;Windows Vista;Hungarian    ;Hungarian    ;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Geneve;Geneve;Firefox 4+;Windows Vista;Hungarian    ;Hungarian    ;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Geneve;Geneve;Firefox 4+;Windows Vista;Hungarian    ;Hungarian    ;Other;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Geneve;Geneve;Explorer 8;Windows XP;German;German;1920x1200;No;No;Enabled;17
17.02.2014;Desktop;Switzerland;Geneve;Geneve;Explorer 8;Windows XP;German;German;1920x1200;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Geneve;Geneve;Explorer 8;Windows XP;German;German;1920x1200;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Geneve;Geneve;Explorer 8;Windows XP;German;German;1920x1200;No;No;Enabled;35
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 9;Windows 7;German;German;1920x1200;No;No;Enabled;6
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 9;Windows 7;German;German;1920x1200;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 9;Windows 7;German;German;1920x1200;No;No;Enabled;14
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 9;Windows 7;German;German;1920x1200;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Bern;Bern;Chrome;Windows 7;German;German;1920x1080;No;No;Enabled;55
17.02.2014;Desktop;Switzerland;Bern;Bern;Chrome;Windows 7;German;German;1920x1080;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 7;Windows 7;German;German;1920x1080;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 7;Windows 7;German;German;1920x1080;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 7;Windows 7;German;German;1920x1080;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 7;Windows 7;German;German;1920x1080;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 8;Windows XP;German;German;1680x1050;No;No;Enabled;11
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 8;Windows XP;German;German;1680x1050;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 8;Windows XP;German;German;1680x1050;No;No;Enabled;25
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 8;Windows XP;German;German;1680x1050;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 9;Windows 7;German;German;1920x1200;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 9;Windows 7;German;German;1920x1200;No;No;Enabled;3
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 9;Windows 7;German;German;1920x1200;No;No;Enabled;7
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 9;Windows 7;German;German;1920x1200;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 9;Windows 7;German;German;1920x1200;No;No;Enabled;2
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 9;Windows 7;German;German;1920x1200;No;No;Enabled;1
17.02.2014;Desktop;Switzerland;Bern;Bern;Explorer 9;Windows 7;German;German;1920x1200;No;No;Enabled;1
